x,pi,Li,ratio1,ratio2
205521218757136,6438023784413,6.43802e+12,1,1.03238
208305146502176,6522479047769,6.52248e+12,1,1.03236
211126784483347,6608043369866,6.60804e+12,1,1.03235
213986643512007,6694731550208,6.69473e+12,1,1.03233
216885241318809,6782558042586,6.78256e+12,1,1.03232
219823102647426,6871537972036,6.87154e+12,1,1.03231
222800759349547,6961686513710,6.96169e+12,1,1.03229
225818750481169,7053018900744,7.05302e+12,1,1.03228
228877622400167,7145550750218,7.14555e+12,1,1.03226
231977928865220,7239297732442,7.2393e+12,1,1.03225
235120231136050,7334276269487,7.33428e+12,1,1.03224
238305098075035,7430501996437,7.4305e+12,1,1.03222
241533106250187,7527991698749,7.52799e+12,1,1.03221
244804840039532,7626761578665,7.62676e+12,1,1.03219
248120891736906,7726828863430,7.72683e+12,1,1.03218
251481861659171,7828210537117,7.82821e+12,1,1.03217
254888358254903,7930923749397,7.93092e+12,1,1.03215
258340998214534,8034985912076,8.03499e+12,1,1.03214
261840406581999,8140415031109,8.14042e+12,1,1.03212
265387216867886,8247228992473,8.24723e+12,1,1.03211
268982071164124,8355445889812,8.35545e+12,1,1.0321
272625620260223,8465084311774,8.46508e+12,1,1.03208
276318523761090,8576162977132,8.57616e+12,1,1.03207
280061450206439,8688700458478,8.6887e+12,1,1.03205
283855077191820,8802716524621,8.80272e+12,1,1.03204
287700091491283,8918230283884,8.91823e+12,1,1.03203
291597189181715,9035261393024,9.03526e+12,1,1.03201
295547075768838,9153829781921,9.15383e+12,1,1.032
299550466314951,9273955876547,9.27396e+12,1,1.03199
303608085568361,9395659898664,9.39566e+12,1,1.03197
307720668094599,9518962818033,9.51896e+12,1,1.03196
311888958409393,9643885343361,9.64389e+12,1,1.03194
316113711113461,9770449220672,9.77045e+12,1,1.03193
320395691029100,9898675791479,9.89868e+12,1,1.03192
324735673338667,10028586950918,1.00286e+13,1,1.0319
329134443724899,10160204664792,1.01602e+13,1,1.03189
333592798513152,10293551701703,1.02936e+13,1,1.03187
338111544815563,10428650567992,1.04287e+13,1,1.03186
342691500677162,10565524453108,1.05655e+13,1,1.03185
347333495223972,10704196539327,1.07042e+13,1,1.03183
352038368813096,10844690601012,1.08447e+13,1,1.03182
356806973184866,10987030556953,1.0987e+13,1,1.03181
361640171617026,11131240821188,1.11312e+13,1,1.03179
366538839081015,11277345944939,1.12773e+13,1,1.03178
371503862400372,11425370610359,1.14254e+13,1,1.03177
376536140411275,11575340285136,1.15753e+13,1,1.03175
381636584125261,11727280457715,1.17273e+13,1,1.03174
386806116894155,11881216927523,1.18812e+13,1,1.03172
392045674577221,12037176190771,1.20372e+13,1,1.03171
397356205710591,12195184719209,1.21952e+13,1,1.0317
402738671678974,12355269508200,1.23553e+13,1,1.03168
408194046889708,12517457714774,1.25175e+13,1,1.03167
413723318949147,12681777357985,1.26818e+13,1,1.03166
419327488841468,12848256131107,1.28483e+13,1,1.03164
425007571109871,13016922713016,1.30169e+13,1,1.03163
430764594040249,13187805579177,1.31878e+13,1,1.03162
436599599847341,13360934023650,1.33609e+13,1,1.0316
442513644863416,13536337660984,1.35363e+13,1,1.03159
448507799729484,13714046385558,1.3714e+13,1,1.03158
454583149589143,13894090344676,1.38941e+13,1,1.03156
460740794285010,14076500372841,1.40765e+13,1,1.03155
466981848557838,14261307742377,1.42613e+13,1,1.03154
473307442248316,14448543800046,1.44485e+13,1,1.03152
479718720501612,14638240225729,1.46382e+13,1,1.03151
486216843974677,14830430086814,1.48304e+13,1,1.0315
492802989046372,15025145943487,1.50251e+13,1,1.03148
499478348030425,15222420717204,1.52224e+13,1,1.03147
506244129391283,15422288258841,1.54223e+13,1,1.03146
513101557962882,15624782757439,1.56248e+13,1,1.03144
520051875170388,15829938564803,1.58299e+13,1,1.03143
527096339254933,16037790745806,1.60378e+13,1,1.03142
534236225501393,16248374809283,1.62484e+13,1,1.0314
541472826469274,16461726914002,1.64617e+13,1,1.03139
548807452226692,16677883018648,1.66779e+13,1,1.03138
556241430587550,16896880379389,1.68969e+13,1,1.03136
563776107351910,17118756320087,1.71188e+13,1,1.03135
571412846549639,17343548521050,1.73435e+13,1,1.03134
579153030687320,17571295700758,1.75713e+13,1,1.03132
586998060998564,17802036645248,1.7802e+13,1,1.03131
594949357697659,18035810412804,1.80358e+13,1,1.0313
603008360236681,18272657365803,1.82727e+13,1,1.03128
611176527566093,18512617318544,1.85126e+13,1,1.03127
619455338398852,18755731704538,1.87557e+13,1,1.03126
627846291478098,19002041931555,1.9002e+13,1,1.03124
636350905848504,19251590116319,1.92516e+13,1,1.03123
644970721131253,19504418394656,1.95044e+13,1,1.03122
653707297802766,19760570785713,1.97606e+13,1,1.0312
662562217477205,20020090233872,2.00201e+13,1,1.03119
671537083192793,20283021426428,2.0283e+13,1,1.03118
680633519702017,20549409737211,2.05494e+13,1,1.03117
689853173765769,20819299499652,2.08193e+13,1,1.03115
699197714451462,21092737573017,2.10927e+13,1,1.03114
708668833435185,21369770456572,2.13698e+13,1,1.03113
718268245307959,21650445703021,2.16504e+13,1,1.03111
727997687886128,21934810863578,2.19348e+13,1,1.0311
737858922525970,22222914759596,2.22229e+13,1,1.03109
747853734442551,22514806448894,2.25148e+13,1,1.03107
757983933032923,22810535715481,2.28105e+13,1,1.03106
768251352203677,23110153007066,2.31102e+13,1,1.03105
778657850702940,23413709716776,2.34137e+13,1,1.03103
789205312456879,23721257622708,2.37213e+13,1,1.03102
799895646910754,24032849355331,2.40329e+13,1,1.03101
810730789374567,24348538251576,2.43485e+13,1,1.031
821712701373463,24668377605170,2.46684e+13,1,1.03098
832843371002798,24992422699952,2.49924e+13,1,1.03097
844124813288059,25320728385560,2.53207e+13,1,1.03096
855559070549665,25653351080708,2.56534e+13,1,1.03094
867148212772680,25990347189527,2.59903e+13,1,1.03093
878894337981537,26331774837498,2.63318e+13,1,1.03092
890799572619889,26677692043543,2.66777e+13,1,1.03091
902866071935540,27028157822729,2.70282e+13,1,1.03089
915096020370623,27383232336338,2.73832e+13,1,1.03088
927491631957056,27742975941186,2.7743e+13,1,1.03087
940055150717365,28107450353652,2.81075e+13,1,1.03085
952788851070908,28476717737168,2.84767e+13,1,1.03084
965695038245644,28850840725846,2.88508e+13,1,1.03083
978776048695444,29229884257629,2.92299e+13,1,1.03082
992034250523072,29613911657826,2.96139e+13,1,1.0308
1005472043908888,30002989683115,3.0003e+13,1,1.03079
1019091861545363,30397184878832,3.03972e+13,1,1.03078
1032896169077484,30796563833924,3.07966e+13,1,1.03076
1046887465549098,31201195532047,3.12012e+13,1,1.03075
1061068283855352,31611148168094,3.16111e+13,1,1.03074
1075441191201215,32026492506925,3.20265e+13,1,1.03073
1090008789566229,32447299373213,3.24473e+13,1,1.03071
1104773716175558,32873640696537,3.28736e+13,1,1.0307
1119738643977424,33305589034849,3.33056e+13,1,1.03069
1134906282126962,33743218796321,3.37432e+13,1,1.03068
1150279376476724,34186604503516,3.41866e+13,1,1.03066
1165860710073733,34635821538147,3.46358e+13,1,1.03065
1181653103663315,35090946709668,3.50909e+13,1,1.03064
1197659416199766,35552058675076,3.55521e+13,1,1.03062
1213882545363898,36019235036541,3.60192e+13,1,1.03061
1230325428087602,36492556914547,3.64926e+13,1,1.0306
1246991041085579,36972104431769,3.69721e+13,1,1.03059
1263882401394194,37457959314479,3.7458e+13,1,1.03057
1281002566917661,37950205256506,3.79502e+13,1,1.03056
1298354636981636,38448926155379,3.84489e+13,1,1.03055
1315941752894298,38954207011539,3.89542e+13,1,1.03054
1333767098515014,39466134636420,3.94661e+13,1,1.03052
1351833900830754,39984796198372,3.99848e+13,1,1.03051
1370145430540265,40510279623745,4.05103e+13,1,1.0305
1388705002646179,41042676275262,4.10427e+13,1,1.03049
1407515977055146,41582076005877,4.15821e+13,1,1.03047
1426581759186084,42128572155594,4.21286e+13,1,1.03046
1445905800586685,42682256994018,4.26823e+13,1,1.03045
1465491599558234,43243225623789,4.32432e+13,1,1.03044
1485342701788957,43811573449323,4.38116e+13,1,1.03042
1505462700995885,44387398376864,4.43874e+13,1,1.03041
1525855239575443,44970798528591,4.49708e+13,1,1.0304
1546524009262849,45561873893059,4.55619e+13,1,1.03039
1567472751800450,46160725642039,4.61607e+13,1,1.03037
1588705259615059,46767455709917,4.67675e+13,1,1.03036
1610225376504581,47382168119812,4.73822e+13,1,1.03035
1632036998333817,48004967972178,4.8005e+13,1,1.03034
1654144073739785,48635961321496,4.8636e+13,1,1.03032
1676550604846515,49275256640551,4.92753e+13,1,1.03031
1699260647989609,49922962998714,4.9923e+13,1,1.0303
1722278314450512,50579190929850,5.05792e+13,1,1.03029
1745607771200875,51244052990681,5.12441e+13,1,1.03027
1769253241656863,51917662809646,5.19177e+13,1,1.03026
1793219006443748,52600135049033,5.26001e+13,1,1.03025
1817509404170846,53291587628345,5.32916e+13,1,1.03024
1842128832216959,53992137652536,5.39921e+13,1,1.03023
1867081747526419,54701905610899,5.47019e+13,1,1.03021
1892372667415988,55421012807037,5.5421e+13,1,1.0302
1918006170392617,56149582298435,5.61496e+13,1,1.03019
1943986896982315,56887738186886,5.68877e+13,1,1.03018
1970319550570240,57635606625781,5.76356e+13,1,1.03016
1997008898252173,58393316221839,5.83933e+13,1,1.03015
2024059771697528,59160996408317,5.9161e+13,1,1.03014
2051477068024012,59938778003593,5.99388e+13,1,1.03013
2079265750684223,60726794951621,6.07268e+13,1,1.03011
2107430850364163,61525181341940,6.15252e+13,1,1.0301
2135977465893976,62334073798943,6.23341e+13,1,1.03009
2164910765170999,63153610666905,6.31536e+13,1,1.03008
2194235986095352,63983932644262,6.39839e+13,1,1.03007
2223958437518097,64825181154383,6.48252e+13,1,1.03005
2254083500202427,65677500079425,6.56775e+13,1,1.03004
2284616627797685,66541036524061,6.6541e+13,1,1.03003
2315563347826713,67415936578132,6.74159e+13,1,1.03002
2346929262686464,68302350790939,6.83024e+13,1,1.03001
2378720050662278,69200430541576,6.92004e+13,1,1.02999
2410941466955761,70110329796783,7.01103e+13,1,1.02998
2443599344726780,71032203949451,7.10322e+13,1,1.02997
2476699596149389,71966210276091,7.19662e+13,1,1.02996
2510248213482148,72912509376829,7.29125e+13,1,1.02994
2544251270152923,73871262847408,7.38713e+13,1,1.02993
2578714921858394,74842634562625,7.48426e+13,1,1.02992
2613645407678396,75826791169977,7.58268e+13,1,1.02991
2649049051205472,76823900970784,7.68239e+13,1,1.0299
2684932261689607,77834134284412,7.78341e+13,1,1.02988
2721301535198533,78857664156197,7.88577e+13,1,1.02987
2758163455793733,79894666421948,7.98947e+13,1,1.02986
2795524696722382,80945317756930,8.09453e+13,1,1.02985
2833392021625433,82009797641413,8.20098e+13,1,1.02984
2871772285762025,83088288788568,8.30883e+13,1,1.02982
2910672437250579,84180976134000,8.4181e+13,1,1.02981
2950099518326599,85288045512220,8.5288e+13,1,1.0298
2990060666617563,86409688010358,8.64097e+13,1,1.02979
3030563116435072,87546094398040,8.75461e+13,1,1.02978
3071614200084534,88697459658243,8.86975e+13,1,1.02976
3113221349192450,89863980760889,8.9864e+13,1,1.02975
3155392096051946,91045857211081,9.10459e+13,1,1.02974
3198134074986254,92243292077025,9.22433e+13,1,1.02973
3241455023730859,93456489262322,9.34565e+13,1,1.02972
3285362784834211,94685656003068,9.46857e+13,1,1.0297
3329865307077570,95931004918023,9.5931e+13,1,1.02969
3374970646913882,97192747534707,9.71927e+13,1,1.02968
3420686969926428,98471099969251,9.84711e+13,1,1.02967
3467022552306962,99766281690311,9.97663e+13,1,1.02966
3513985782354009,101078513753937,1.01079e+14,1,1.02965
3561585161991425,102408021206260,1.02408e+14,1,1.02963
3609829308307550,103755031928869,1.03755e+14,1,1.02962
3658726955115130,105119775801755,1.0512e+14,1,1.02961
3708286954532517,106502486281143,1.06502e+14,1,1.0296
3758518278586147,107903400842349,1.07903e+14,1,1.02959
3809430020834786,109322759481847,1.09323e+14,1,1.02957
3861031398015775,110760804749463,1.10761e+14,1,1.02956
3913331751713570,112217783063102,1.12218e+14,1,1.02955
3966340550050894,113693944132229,1.13694e+14,1,1.02954
4020067389402724,115189539827208,1.1519e+14,1,1.02953
4074521996133657,116704826547944,1.16705e+14,1,1.02952
4129714228358639,118240064939228,1.1824e+14,1,1.0295
4185654077727637,119795516673220,1.19796e+14,1,1.02949
4242351671234458,121371448583513,1.21371e+14,1,1.02948
4299817273050116,122968130884690,1.22968e+14,1,1.02947
4358061286380848,124585836121856,1.24586e+14,1,1.02946
4417094255351657,126224842304608,1.26225e+14,1,1.02945
4476926866914992,127885430007883,1.27885e+14,1,1.02943
4537569952785556,129567882376106,1.29568e+14,1,1.02942
4599034491401101,131272488285420,1.31272e+14,1,1.02941
4661331609910003,132999540134102,1.33e+14,1,1.0294
4724472586185485,134749333934177,1.34749e+14,1,1.02939
4788468850867512,136522167505692,1.36522e+14,1,1.02938
4853331989431976,138318346647093,1.38318e+14,1,1.02936
4919073744288090,140138178362671,1.40138e+14,1,1.02935
4985706016904163,141981974548357,1.41982e+14,1,1.02934
5053240869962181,143850050600080,1.4385e+14,1,1.02933
5121690529541482,145742726020707,1.45743e+14,1,1.02932
5191067387332207,147660325699610,1.4766e+14,1,1.02931
5261384002878531,149603178713176,1.49603e+14,1,1.02929
5332653105852384,151571617648428,1.51572e+14,1,1.02928
5404887598357950,153565978443191,1.53566e+14,1,1.02927
5478100557267379,155586603650652,1.55587e+14,1,1.02926
5552305236588167,157633839132174,1.57634e+14,1,1.02925
5627515069862487,159708036667117,1.59708e+14,1,1.02924
5703743672599241,161809549938446,1.6181e+14,1,1.02922
5781004844738841,163938740986382,1.63939e+14,1,1.02921
5859312573151484,166095972571598,1.66096e+14,1,1.0292
5938681034169242,168281616505891,1.68282e+14,1,1.02919
6019124596152511,170496045514519,1.70496e+14,1,1.02918
6100657822090961,172739638978243,1.7274e+14,1,1.02917
6183295472240206,175012782124307,1.75013e+14,1,1.02916
6267052506793804,177315864374970,1.77316e+14,1,1.02914
6351944088591458,179649279455084,1.79649e+14,1,1.02913
6437985585864097,182013428439412,1.82013e+14,1,1.02912
6525192575016074,184408715519411,1.84409e+14,1,1.02911
6613580843444801,186835551671237,1.86836e+14,1,1.0291
6703166392399125,189294352849847,1.89294e+14,1,1.02909
6793965439875872,191785539897651,1.91786e+14,1,1.02908
6885994423555908,194309540302090,1.9431e+14,1,1.02906
6979270003779911,196866787349630,1.96867e+14,1,1.02905
7073809066564481,199457717432040,1.99458e+14,1,1.02904
7169628726658962,202082775857214,2.02083e+14,1,1.02903
7266746330643958,204742411300695,2.04742e+14,1,1.02902
7365179460071536,207437081025320,2.07437e+14,1,1.02901
7464945934648105,210167246916101,2.10167e+14,1,1.029
7566063815460380,212933375649390,2.12933e+14,1,1.02898
7668551408245049,215735942343734,2.15736e+14,1,1.02897
7772427266702759,218575426851196,2.18575e+14,1,1.02896
7877710195856830,221452316160552,2.21452e+14,1,1.02895
7984419255457787,224367103208042,2.24367e+14,1,1.02894
8092573763433694,227320288029343,2.2732e+14,1,1.02893
8202193299387374,230312376699420,2.30312e+14,1,1.02892
8313297708140977,233343881166864,2.33344e+14,1,1.02891
8425907103328633,236415321720456,2.36415e+14,1,1.02889
8540041871037416,239527225757850,2.39527e+14,1,1.02888
8655722673498290,242680126437268,2.4268e+14,1,1.02887
8772970452826535,245874563338692,2.45875e+14,1,1.02886
8891806434812832,249111084064375,2.49111e+14,1,1.02885
9012252132765982,252390245943646,2.5239e+14,1,1.02884
9134329351407582,255712607383830,2.55713e+14,1,1.02883
9258060190819112,259078740632852,2.59079e+14,1,1.02882
9383467050443240,262489221127841,2.62489e+14,1,1.0288
9510572633138576,265944636083134,2.65945e+14,1,1.02879
9639399949289730,269445576425802,2.69446e+14,1,1.02878
9769972320972966,272992641896735,2.72993e+14,1,1.02877
9902313386178314,276586441788845,2.76586e+14,1,1.02876
10036447103088652,280227590903150,2.80228e+14,1,1.02875
10172397754417378,283916715386198,2.83917e+14,1,1.02874
10310189951803788,287654445811684,2.87654e+14,1,1.02873
10449848640269276,291441425629479,2.91441e+14,1,1.02872
10591399102732544,295278302589023,2.95278e+14,1,1.0287
10734866964587348,299165734333598,2.99166e+14,1,1.02869
10880278198340948,303104388638459,3.03104e+14,1,1.02868
11027659128316264,307094941135784,3.07095e+14,1,1.02867
11177036435417738,311138074253486,3.11138e+14,1,1.02866
11328437161960836,315234481754999,3.15234e+14,1,1.02865
11481888716568358,319384868468772,3.19385e+14,1,1.02864
11637418879131570,323589944959334,3.2359e+14,1,1.02863
11795055805840148,327850430829865,3.2785e+14,1,1.02862
11954828034278254,332167059441212,3.32167e+14,1,1.0286
12116764488592040,336540570297372,3.36541e+14,1,1.02859
12280894484725226,340971713407637,3.40972e+14,1,1.02858
12447247735726062,345461247165527,3.45461e+14,1,1.02857
12615854357127094,350009944484093,3.5001e+14,1,1.02856
12786744872396382,354618583050810,3.54619e+14,1,1.02855
12959950218463672,359287955534664,3.59288e+14,1,1.02854
13135501751320822,364018862105309,3.64019e+14,1,1.02853
13313431251698712,368812113115279,3.68812e+14,1,1.02852
13493770930819874,373668532104735,3.73669e+14,1,1.02851
13676553436230682,378588951007052,3.78589e+14,1,1.0285
13861811857710876,383574215239805,3.83574e+14,1,1.02848
14049579733264262,388625179698263,3.88625e+14,1,1.02847
14239891055190558,393742711750711,3.93743e+14,1,1.02846
14432780276238342,398927687875334,3.98928e+14,1,1.02845
14628282315843088,404180997780901,4.04181e+14,1,1.02844
14826432566447818,409503542501699,4.09504e+14,1,1.02843
15027266899911270,414896236947658,4.14896e+14,1,1.02842
15230821674001080,420360005443719,4.2036e+14,1,1.02841
15437133738976106,425895784908293,4.25896e+14,1,1.0284
15646240444257956,431504524307556,4.31505e+14,1,1.02839
15858179645191602,437187188435267,4.37187e+14,1,1.02838
16072989709899486,442944749605987,4.42945e+14,1,1.02836
16290709526226416,448778198701927,4.48778e+14,1,1.02835
16511378508780744,454688536626028,4.54689e+14,1,1.02834
16735036606068148,460676773146672,4.60677e+14,1,1.02833
16961724307725388,466743939819043,4.66744e+14,1,1.02832
17191482651849366,472891076766373,4.72891e+14,1,1.02831
17424353232426104,479119239057781,4.79119e+14,1,1.0283
17660378206861640,485429495419550,4.8543e+14,1,1.02829
17899600303612948,491822929451758,4.91823e+14,1,1.02828
18142062829923792,498300636675135,4.98301e+14,1,1.02827
18387809679664500,504863730576827,5.04864e+14,1,1.02826
18636885341278828,511513335749367,5.11513e+14,1,1.02825
18889334905836824,518250595341601,5.18251e+14,1,1.02823
19145204075199024,525076665012327,5.25077e+14,1,1.02822
19404539170288968,531992716021083,5.31993e+14,1,1.02821
19667387139479288,538999934442160,5.39e+14,1,1.0282
19933795567091440,546099524849884,5.461e+14,1,1.02819
20203812682008940,553292705670654,5.53293e+14,1,1.02818
20477487366409696,560580711490226,5.60581e+14,1,1.02817
20754869164614032,567964790656045,5.67965e+14,1,1.02816
21036008292055200,575446211484537,5.75446e+14,1,1.02815
21320955644368876,583026260533760,5.83026e+14,1,1.02814
21609762806607492,590706238625490,5.90706e+14,1,1.02813
21902482062579404,598487462385115,5.98487e+14,1,1.02812
22199166404312768,606371269004030,6.06371e+14,1,1.02811
22499869541650312,614359011022366,6.14359e+14,1,1.0281
22804645911971188,622452060242027,6.22452e+14,1,1.02809
23113550690047608,630651806684530,6.30652e+14,1,1.02807
23426639798031104,638959655994023,6.3896e+14,1,1.02806
23743969915578748,647377036425260,6.47377e+14,1,1.02805
24065598490112776,655905391351869,6.55905e+14,1,1.02804
24391583747220100,664546186828387,6.64546e+14,1,1.02803
24721984701194464,673300906737461,6.73301e+14,1,1.02802
25056861165718632,682171049231642,6.82171e+14,1,1.02801
25396273764693480,691158144567644,6.91158e+14,1,1.028
25740283943212536,700263731876351,7.00264e+14,1,1.02799
26088953978686460,709489375180549,7.09489e+14,1,1.02798
26442346992115872,718836658027568,7.18837e+14,1,1.02797
26800526959520076,728307184986967,7.28307e+14,1,1.02796
27163558723517368,737902585615811,7.37903e+14,1,1.02795
27531508005064376,747624502991426,7.47625e+14,1,1.02794
27904441415354424,757474609488087,7.57475e+14,1,1.02793
28282426467874844,767454597430807,7.67455e+14,1,1.02792
28665531590630992,777566178274465,7.77566e+14,1,1.02791
29053826138532184,787811089038892,7.87811e+14,1,1.0279
29447380405949132,798191088849099,7.98191e+14,1,1.02788
29846265639437932,808707960682870,8.08708e+14,1,1.02787
30250554050638800,819363512085733,8.19364e+14,1,1.02786
30660318829349540,830159569719498,8.3016e+14,1,1.02785
31075634156773636,841097990521085,8.41098e+14,1,1.02784
31496575218951548,852180653853954,8.52181e+14,1,1.02783
31923218220369876,863409461957945,8.63409e+14,1,1.02782
32355640397758996,874786342517312,8.74786e+14,1,1.02781
32793920034073688,886313249850848,8.86313e+14,1,1.0278
33238136472665756,897992164851128,8.97992e+14,1,1.02779
33688370131648660,909825093832967,9.09825e+14,1,1.02778
34144702518454004,921814070794601,9.21814e+14,1,1.02777
34607216244589308,933961150410305,9.33961e+14,1,1.02776
35075995040591536,946268421410020,9.46268e+14,1,1.02775
35551123771185964,958737997954816,9.58738e+14,1,1.02774
36032688450650424,971372020545309,9.71372e+14,1,1.02773
36520776258384736,984172665325951,9.84173e+14,1,1.02772
37015475554695488,997142124030665,9.97142e+14,1,1.02771
37516875896789816,1010282630654490,1.01028e+15,1,1.0277
38025068054991000,1023596439036573,1.0236e+15,1,1.02769
38540144029167272,1037085835988976,1.03709e+15,1,1.02768
39062197065390872,1050753139533849,1.05075e+15,1,1.02767
39591321672816600,1064600698862515,1.0646e+15,1,1.02766
40127613640790488,1078630893062955,1.07863e+15,1,1.02765
40671170056193112,1092846133395449,1.09285e+15,1,1.02764
41222089321013344,1107248860579389,1.10725e+15,1,1.02763
41780471170163728,1121841548785321,1.12184e+15,1,1.02761
42346416689535152,1136626707473571,1.13663e+15,1,1.0276
42920028334298192,1151606875807726,1.15161e+15,1,1.02759
43501409947448520,1166784627890479,1.16678e+15,1,1.02758
44090666778608768,1182162569832727,1.18216e+15,1,1.02757
44687905503079440,1197743348782129,1.19774e+15,1,1.02756
45293234241153544,1213529636004114,1.21353e+15,1,1.02755
45906762577687536,1229524150536485,1.22952e+15,1,1.02754
46528601581940872,1245729636472004,1.24573e+15,1,1.02753
47158863827684480,1262148879018557,1.26215e+15,1,1.02752
47797663413577720,1278784699861897,1.27878e+15,1,1.02751
48445115983827144,1295639959364649,1.29564e+15,1,1.0275
49101338749119264,1312717551500048,1.31272e+15,1,1.02749
49766450507840808,1330020415378330,1.33002e+15,1,1.02748
50440571667586432,1347551522526341,1.34755e+15,1,1.02747
51123824266953704,1365313884568721,1.36531e+15,1,1.02746
51816331997639472,1383310555837956,1.38331e+15,1,1.02745
52518220226828896,1401544627882910,1.40154e+15,1,1.02744
53229616019894944,1420019237734705,1.42002e+15,1,1.02743
53950648163396328,1438737553610985,1.43874e+15,1,1.02742
54681447188397808,1457702801426422,1.4577e+15,1,1.02741
55422145394097736,1476918237668393,1.47692e+15,1,1.0274
56172876871777672,1496387164151550,1.49639e+15,1,1.02739
56933777529080624,1516112926844875,1.51611e+15,1,1.02738
57704985114611688,1536098917437624,1.5361e+15,1,1.02737
58486639242877024,1556348570445957,1.55635e+15,1,1.02736
59278881419557800,1576865371145449,1.57687e+15,1,1.02735
60081855067129464,1597652841526014,1.59765e+15,1,1.02734
60895705550822608,1618714554256093,1.61871e+15,1,1.02733
61720580204942872,1640054134342418,1.64005e+15,1,1.02732
62556628359539472,1661675249077176,1.66168e+15,1,1.02731
63404001367442952,1683581611763951,1.68358e+15,1,1.0273
64262852631661600,1705776993968140,1.70578e+15,1,1.02729
65133337633154040,1728265206096701,1.72827e+15,1,1.02728
66015613958978152,1751050116636137,1.75105e+15,1,1.02727
66909841330815872,1774135644414154,1.77414e+15,1,1.02726
67816181633892520,1797525757223572,1.79753e+15,1,1.02725
68734798946279640,1821224475463095,1.82122e+15,1,1.02724
69665859568600288,1845235874579665,1.84524e+15,1,1.02723
70609532054136736,1869564084896883,1.86956e+15,1,1.02722
71565987239340304,1894213286934794,1.89421e+15,1,1.02721
72535398274763120,1919187720779396,1.91919e+15,1,1.0272
73517940656399536,1944491679514041,1.94449e+15,1,1.02719
74513792257462064,1970129511723952,1.97013e+15,1,1.02718
75523133360575296,1996105630875443,1.99611e+15,1,1.02717
76546146690420912,2022424497496470,2.02242e+15,1,1.02716
77583017446812816,2049090645100485,2.04909e+15,1,1.02715
78633933338223200,2076108653466928,2.07611e+15,1,1.02714
79699084615768528,2103483171849101,2.10348e+15,1,1.02713
80778664107646928,2131218904798477,2.13122e+15,1,1.02712
81872867254049136,2159320624719725,2.15932e+15,1,1.02711
82981892142538416,2187793161599895,2.18779e+15,1,1.0271
84105939543913792,2216641417479034,2.21664e+15,1,1.02709
85245212948551536,2245870343603260,2.24587e+15,1,1.02708
86399918603249296,2275484978115237,2.27548e+15,1,1.02707
87570265548558128,2305490408584859,2.30549e+15,1,1.02706
88756465656631440,2335891796640918,2.33589e+15,1,1.02705
89958733669576112,2366694367263473,2.36669e+15,1,1.02704
91177287238330048,2397903424163407,2.3979e+15,1,1.02703
92412346962066608,2429524337223074,2.42952e+15,1,1.02702
93664136428125280,2461562535495129,2.46156e+15,1,1.02701
94932882252494480,2494023537205318,2.49402e+15,1,1.027
96218814120831440,2526912922738114,2.52691e+15,1,1.02699
97522164830045168,2560236353421669,2.56024e+15,1,1.02698
98843170330442992,2593999551248664,2.594e+15,1,1.02697
100182069768439952,2628208338271255,2.62821e+15,1,1.02696
101539105529858736,2662868587249107,2.66287e+15,1,1.02695
102914523283803136,2697986264785853,2.69799e+15,1,1.02694
104308572027139072,2733567414388826,2.73357e+15,1,1.02693
105721504129565504,2769618157505837,2.76962e+15,1,1.02692
107153575379304368,2806144692161037,2.80614e+15,1,1.02691
108605045029409440,2843153306793142,2.84315e+15,1,1.0269
110076175844693760,2880650362489254,2.88065e+15,1,1.02689
111567234149305952,2918642311986342,2.91864e+15,1,1.02688
113078489874937664,2957135688833890,2.95714e+15,1,1.02687
114610216609693792,2996137123114570,2.99614e+15,1,1.02686
116162691647619264,3035653319081364,3.03565e+15,1,1.02686
117736196038902480,3075691079073115,3.07569e+15,1,1.02685
119331014640748112,3116257289144690,3.11626e+15,1,1.02684
120947436168953536,3157358934404473,3.15736e+15,1,1.02683
122585753250168304,3199003081090277,3.199e+15,1,1.02682
124246262474877312,3241196892568243,3.2412e+15,1,1.02681
125929264451086720,3283947638832123,3.28395e+15,1,1.0268
127635063858746960,3327262664836192,3.32726e+15,1,1.02679
129363969504913344,3371149429396988,3.37115e+15,1,1.02678
131116294379643088,3415615482644357,3.41562e+15,1,1.02677
132892355712665584,3460668479383184,3.46067e+15,1,1.02676
134692475030804128,3506316169715331,3.50632e+15,1,1.02675
136516978216186272,3552566409079157,3.55257e+15,1,1.02674
138366195565242832,3599427155780263,3.59943e+15,1,1.02673
140240461848494800,3646906475830575,3.64691e+15,1,1.02672
142140116371167152,3695012541263876,3.69501e+15,1,1.02671
144065503034605280,3743753629553909,3.74375e+15,1,1.0267
146016970398542016,3793138128272629,3.79314e+15,1,1.02669
147994871744190528,3843174538750730,3.84317e+15,1,1.02668
149999565138203424,3893871474217014,3.89387e+15,1,1.02667
152031413497498656,3945237655068936,3.94524e+15,1,1.02666
154090784654951232,3997281922261888,3.99728e+15,1,1.02665
156178051425992960,4050013238032003,4.05001e+15,1,1.02664
158293591676096064,4103440672182412,4.10344e+15,1,1.02663
160437788389184512,4157573424113369,4.15757e+15,1,1.02662
162611029736964256,4212420812493106,4.21242e+15,1,1.02661
164813709149200832,4267992275000991,4.26799e+15,1,1.0266
167046225384934080,4324297380896905,4.3243e+15,1,1.0266
